TradingDate,VIC,YEG
2017-06-08,30338.0,
2017-06-09,30559.0,
2017-06-12,31110.0,
2017-06-13,31587.0,
2017-06-14,30485.0,
2017-06-15,31073.0,
2017-06-16,31587.0,
2017-06-19,31661.0,
2017-06-20,31073.0,
2017-06-21,31440.0,
2017-06-22,30926.0,
2017-06-23,30889.0,
2017-06-26,31440.0,
2017-06-27,31293.0,
2017-06-28,31183.0,
2017-06-29,31110.0,
2017-06-30,31367.0,
2017-07-03,31073.0,
2017-07-04,30853.0,
2017-07-05,30853.0,
2017-07-06,31146.0,
2017-07-07,30853.0,
2017-07-10,30192.0,
2017-07-11,30926.0,
2017-07-12,31293.0,
2017-07-13,31293.0,
2017-07-14,31293.0,
2017-07-17,31146.0,
2017-07-18,31073.0,
2017-07-19,30853.0,
2017-07-20,31146.0,
2017-07-21,31183.0,
2017-07-24,31000.0,
2017-07-25,30853.0,
2017-07-26,31293.0,
2017-07-27,31073.0,
2017-07-28,31514.0,
2017-07-31,32689.0,
2017-08-01,32616.0,
2017-08-02,32616.0,
2017-08-03,32616.0,
2017-08-04,32726.0,
2017-08-07,32689.0,
2017-08-08,32983.0,
2017-08-09,31955.0,
2017-08-10,31734.0,
2017-08-11,31955.0,
2017-08-14,31955.0,
2017-08-15,31293.0,
2017-08-16,31440.0,
2017-08-17,31404.0,
2017-08-18,31404.0,
2017-08-21,31514.0,
2017-08-22,31440.0,
2017-08-23,31808.0,
2017-08-24,31991.0,
2017-08-25,32726.0,
2017-08-28,33424.0,
2017-08-29,33828.0,
2017-08-30,36142.0,
2017-08-31,35995.0,
2017-09-01,36289.0,
2017-09-05,36876.0,
2017-09-06,36729.0,
2017-09-07,36693.0,
2017-09-08,37170.0,
2017-09-11,36215.0,
2017-09-12,36215.0,
2017-09-13,35334.0,
2017-09-14,36105.0,
2017-09-15,35921.0,
2017-09-18,35995.0,
2017-09-19,36068.0,
2017-09-20,35995.0,
2017-09-21,36068.0,
2017-09-22,36068.0,
2017-09-25,35995.0,
2017-09-26,36289.0,
2017-09-27,37537.0,
2017-09-28,37317.0,
2017-09-29,37611.0,
2017-10-02,37464.0,
2017-10-03,37537.0,
2017-10-04,38199.0,
2017-10-05,38713.0,
2017-10-06,38639.0,
2017-10-09,38199.0,
2017-10-10,38345.0,
2017-10-11,40329.0,
2017-10-12,40402.0,
2017-10-13,41137.0,
2017-10-16,40108.0,
2017-10-17,40623.0,
2017-10-18,40329.0,
2017-10-19,40402.0,
2017-10-20,40623.0,
2017-10-23,40696.0,
2017-10-24,40770.0,
2017-10-25,40623.0,
2017-10-26,40623.0,
2017-10-27,41871.0,
2017-10-30,42606.0,
2017-10-31,42973.0,
2017-11-01,43047.0,
2017-11-02,44075.0,
2017-11-03,44222.0,
2017-11-06,44443.0,
2017-11-07,45544.0,
2017-11-08,48115.0,
2017-11-09,50393.0,
2017-11-10,48483.0,
2017-11-13,50393.0,
2017-11-14,50393.0,
2017-11-15,50687.0,
2017-11-16,51348.0,
2017-11-17,52450.0,
2017-11-20,56049.0,
2017-11-21,56563.0,
2017-11-22,55829.0,
2017-11-23,56196.0,
2017-11-24,54727.0,
2017-11-27,55829.0,
2017-11-28,55976.0,
2017-11-29,55976.0,
2017-11-30,54727.0,
2017-12-01,54800.0,
2017-12-04,55902.0,
2017-12-05,53625.0,
2017-12-06,53625.0,
2017-12-07,52890.0,
2017-12-08,53625.0,
2017-12-11,52890.0,
2017-12-12,52303.0,
2017-12-13,52890.0,
2017-12-14,52890.0,
2017-12-15,51568.0,
2017-12-18,54359.0,
2017-12-19,53992.0,
2017-12-20,53992.0,
2017-12-21,53625.0,
2017-12-22,55535.0,
2017-12-25,57298.0,
2017-12-26,57298.0,
2017-12-27,56710.0,
2017-12-28,56857.0,
2017-12-29,56784.0,
2018-01-02,57445.0,
2018-01-03,59134.0,
2018-01-04,59502.0,
2018-01-05,58767.0,
2018-01-08,58987.0,
2018-01-09,59208.0,
2018-01-10,59355.0,
2018-01-11,59502.0,
2018-01-12,62734.0,
2018-01-15,64056.0,
2018-01-16,63174.0,
2018-01-17,61705.0,
2018-01-18,61999.0,
2018-01-19,61705.0,
2018-01-22,62440.0,
2018-01-23,62440.0,
2018-01-24,62440.0,
2018-01-25,62513.0,
2018-01-26,62807.0,
2018-01-29,62807.0,
2018-01-30,62440.0,
2018-01-31,63174.0,
2018-02-01,63615.0,
2018-02-02,64056.0,
2018-02-05,59575.0,
2018-02-06,59575.0,
2018-02-07,59502.0,
2018-02-08,58032.0,
2018-02-09,57445.0,
2018-02-12,61411.0,
2018-02-13,63248.0,
2018-02-21,66113.0,
2018-02-22,66480.0,
2018-02-23,67288.0,
2018-02-26,69786.0,
2018-02-27,68684.0,
2018-02-28,69712.0,
2018-03-01,69051.0,
2018-03-02,69418.0,
2018-03-05,69051.0,
2018-03-06,72357.0,
2018-03-07,72430.0,
2018-03-08,75809.0,
2018-03-09,76030.0,
2018-03-12,73459.0,
2018-03-13,75369.0,
2018-03-14,75295.0,
2018-03-15,73091.0,
2018-03-16,73238.0,
2018-03-19,76691.0,
2018-03-20,76544.0,
2018-03-21,79335.0,
2018-03-22,79335.0,
2018-03-23,80437.0,
2018-03-26,83596.0,
2018-03-27,83008.0,
2018-03-28,84110.0,
2018-03-29,84478.0,
2018-03-30,86094.0,
2018-04-02,90354.0,
2018-04-03,89840.0,
2018-04-04,93660.0,
2018-04-05,96231.0,
2018-04-06,97259.0,
2018-04-09,99096.0,
2018-04-10,96231.0,
2018-04-11,92558.0,
2018-04-12,93293.0,
2018-04-13,93733.0,
2018-04-16,94541.0,
2018-04-17,95496.0,
2018-04-18,95423.0,
2018-04-19,88812.0,
2018-04-20,90354.0,
2018-04-23,90501.0,
2018-04-24,93293.0,
2018-04-26,93293.0,
2018-04-27,92558.0,
2018-05-02,91823.0,
2018-05-03,90354.0,
2018-05-04,91456.0,
2018-05-07,91530.0,
2018-05-08,91015.0,
2018-05-09,90281.0,
2018-05-10,88518.0,
2018-05-11,91089.0,
2018-05-14,96965.0,
2018-05-15,96965.0,
2018-05-16,95496.0,
2018-05-17,90354.0,
2018-05-18,90354.0,
2018-05-21,84037.0,
2018-05-22,78160.0,
2018-05-23,75662.0,
2018-05-24,76471.0,
2018-05-25,78601.0,
2018-05-28,81539.0,
2018-05-29,80805.0,
2018-05-30,81539.0,
2018-05-31,85212.0,
2018-06-01,87416.0,
2018-06-04,88150.0,
2018-06-05,88958.0,
2018-06-06,91162.0,
2018-06-07,91236.0,
2018-06-08,91236.0,
2018-06-11,91309.0,
2018-06-12,91383.0,
2018-06-13,94027.0,
2018-06-14,92558.0,
2018-06-15,90721.0,
2018-06-18,90648.0,
2018-06-19,90354.0,
2018-06-20,91823.0,
2018-06-21,91089.0,
2018-06-22,90207.0,
2018-06-25,90868.0,
2018-06-26,90795.0,300000.0
2018-06-27,91970.0,321000.0
2018-06-28,95557.0,343000.0
2018-06-29,95557.0,319000.0
2018-07-02,95290.0,296700.0
2018-07-03,88623.0,276000.0
2018-07-04,93335.0,256700.0
2018-07-05,94668.0,241000.0
2018-07-06,94401.0,225000.0
2018-07-09,93335.0,240700.0
2018-07-10,91557.0,256500.0
2018-07-11,92890.0,250000.0
2018-07-12,91557.0,244000.0
2018-07-13,91557.0,245400.0
2018-07-16,91112.0,245000.0
2018-07-17,92446.0,239000.0
2018-07-18,93335.0,244900.0
2018-07-19,93335.0,244900.0
2018-07-20,92090.0,228000.0
2018-07-23,92446.0,221000.0
2018-07-24,92890.0,235000.0
2018-07-25,92801.0,251400.0
2018-07-26,94223.0,233900.0
2018-07-27,94579.0,217600.0
2018-07-30,94579.0,202400.0
2018-07-31,94579.0,202400.0
2018-08-01,94668.0,200900.0
2018-08-02,94846.0,191100.0
2018-08-03,99112.0,200000.0
2018-08-06,99112.0,191000.0
2018-08-07,98046.0,194000.0
2018-08-08,96712.0,197000.0
2018-08-09,92623.0,197000.0
2018-08-10,92623.0,195000.0
2018-08-13,91379.0,196700.0
2018-08-14,91823.0,196100.0
2018-08-15,90579.0,197100.0
2018-08-16,90757.0,196000.0
2018-08-17,90934.0,195000.0
2018-08-20,91201.0,197800.0
2018-08-21,91646.0,198000.0
2018-08-22,92090.0,195500.0
2018-08-23,92979.0,181900.0
2018-08-24,92446.0,194600.0
2018-08-27,92623.0,181000.0
2018-08-28,92623.0,193600.0
2018-08-29,91557.0,198000.0
2018-08-30,91912.0,197000.0
2018-08-31,91912.0,196000.0
2018-09-04,90757.0,209700.0
2018-09-05,90223.0,224300.0
2018-09-06,87112.0,235000.0
2018-09-07,86401.0,218600.0
2018-09-10,88268.0,217000.0
2018-09-11,89957.0,216400.0
2018-09-12,90134.0,218900.0
2018-09-13,89157.0,219300.0
2018-09-14,89779.0,221400.0
2018-09-17,88001.0,234000.0
2018-09-18,88534.0,235000.0
2018-09-19,87646.0,229000.0
2018-09-20,87557.0,229000.0
2018-09-21,87646.0,230000.0
2018-09-24,88534.0,221500.0
2018-09-25,88446.0,220000.0
2018-09-26,88001.0,223700.0
2018-09-27,87646.0,222000.0
2018-09-28,87379.0,222000.0
2018-10-01,87557.0,224900.0
2018-10-02,90668.0,224900.0
2018-10-03,90846.0,228300.0
2018-10-04,89423.0,227000.0
2018-10-05,87557.0,230100.0
2018-10-08,85868.0,239000.0
2018-10-09,85868.0,244000.0
2018-10-10,85868.0,239100.0
2018-10-11,82668.0,228000.0
2018-10-12,85334.0,238100.0
2018-10-15,84890.0,251100.0
2018-10-16,87646.0,251100.0
2018-10-17,88001.0,268600.0
2018-10-18,88090.0,280000.0
2018-10-19,88090.0,279000.0
2018-10-22,88090.0,281900.0
2018-10-23,88001.0,285600.0
2018-10-24,87823.0,280000.0
2018-10-25,86046.0,277200.0
2018-10-26,85690.0,279200.0
2018-10-29,86401.0,279200.0
2018-10-30,85868.0,279300.0
2018-10-31,86401.0,279100.0
2018-11-01,84890.0,280000.0
2018-11-02,85334.0,286000.0
2018-11-05,85334.0,282000.0
2018-11-06,85157.0,282900.0
2018-11-07,85334.0,285000.0
2018-11-08,85334.0,287000.0
2018-11-09,85246.0,289800.0
2018-11-12,85246.0,300000.0
2018-11-13,82934.0,292000.0
2018-11-14,84179.0,301000.0
2018-11-15,81512.0,301500.0
2018-11-16,80090.0,285000.0
2018-11-19,85690.0,290000.0
2018-11-20,86401.0,290000.0
2018-11-21,86490.0,289000.0
2018-11-22,87112.0,289000.0
2018-11-23,88001.0,280000.0
2018-11-26,89334.0,279500.0
2018-11-27,90223.0,270000.0
2018-11-28,90668.0,284000.0
2018-11-29,90668.0,267000.0
2018-11-30,90401.0,264900.0
2018-12-03,90579.0,280000.0
2018-12-04,90668.0,279900.0
2018-12-05,90757.0,279000.0
2018-12-06,90757.0,267000.0
2018-12-07,90846.0,270000.0
2018-12-10,90757.0,270000.0
2018-12-11,90846.0,270000.0
2018-12-12,90846.0,270000.0
2018-12-13,91379.0,264500.0
2018-12-14,91290.0,256500.0
2018-12-17,91112.0,250000.0
2018-12-18,90668.0,242000.0
2018-12-19,90668.0,234500.0
2018-12-20,90579.0,230000.0
2018-12-21,90668.0,230000.0
2018-12-24,90668.0,230000.0
2018-12-25,90579.0,214700.0
2018-12-26,90579.0,228000.0
2018-12-27,91023.0,235000.0
2018-12-28,84712.0,235000.0
2019-01-02,89246.0,238000.0
2019-01-03,89157.0,238000.0
2019-01-04,89423.0,238000.0
2019-01-07,89779.0,235000.0
2019-01-08,89779.0,249900.0
2019-01-09,90223.0,232600.0
2019-01-10,90134.0,242000.0
2019-01-11,90134.0,243000.0
2019-01-14,90134.0,240000.0
2019-01-15,90223.0,241000.0
2019-01-16,90668.0,236200.0
2019-01-17,90668.0,236000.0
2019-01-18,90846.0,231000.0
2019-01-21,91023.0,237900.0
2019-01-22,91023.0,237900.0
2019-01-23,91201.0,235900.0
2019-01-24,91379.0,235500.0
2019-01-25,91468.0,236000.0
2019-01-28,92179.0,230500.0
2019-01-29,92357.0,235100.0
2019-01-30,92357.0,240000.0
2019-01-31,92357.0,236000.0
2019-02-01,87823.0,239000.0
2019-02-11,92446.0,232500.0
2019-02-12,96979.0,234500.0
2019-02-13,96890.0,236900.0
2019-02-14,100357.0,236800.0
2019-02-15,99557.0,235900.0
2019-02-18,101068.0,234500.0
2019-02-19,103112.0,234900.0
2019-02-20,103557.0,240000.0
2019-02-21,105246.0,239500.0
2019-02-22,104001.0,239800.0
2019-02-25,103379.0,236000.0
2019-02-26,102668.0,236100.0
2019-02-27,104357.0,239400.0
2019-02-28,101335.0,240200.0
2019-03-01,102312.0,245000.0
2019-03-04,104357.0,227900.0
2019-03-05,104268.0,212000.0
2019-03-06,104624.0,197200.0
2019-03-07,105957.0,183400.0
2019-03-08,104979.0,170600.0
2019-03-11,105157.0,158700.0
2019-03-12,105424.0,147600.0
2019-03-13,104446.0,137300.0
2019-03-14,105512.0,127700.0
2019-03-15,105512.0,118800.0
2019-03-18,107824.0,110500.0
2019-03-19,107557.0,102800.0
2019-03-20,106846.0,95700.0
2019-03-21,104001.0,102300.0
2019-03-22,105424.0,109400.0
2019-03-25,102401.0,117000.0
2019-03-26,101068.0,121000.0
2019-03-27,101246.0,112800.0
2019-03-28,103024.0,105000.0
2019-03-29,103024.0,100000.0
2019-04-01,103557.0,102600.0
2019-04-02,103379.0,102800.0
2019-04-03,102135.0,109900.0
2019-04-04,102312.0,117500.0
2019-04-05,102312.0,122000.0
2019-04-08,102668.0,115000.0
2019-04-09,100446.0,110000.0
2019-04-10,99379.0,107700.0
2019-04-11,102224.0,112000.0
2019-04-12,100623.0,114000.0
2019-04-16,100535.0,112000.0
2019-04-17,97779.0,112000.0
2019-04-18,96890.0,111000.0
2019-04-19,97868.0,112000.0
2019-04-22,99468.0,110100.0
2019-04-23,100446.0,111000.0
2019-04-24,101157.0,112000.0
2019-04-25,100979.0,112100.0
2019-04-26,101068.0,112100.0
2019-05-02,100979.0,110900.0
2019-05-03,100001.0,110000.0
2019-05-06,99735.0,109000.0
2019-05-07,100090.0,109000.0
2019-05-08,100090.0,106500.0
2019-05-09,100090.0,104000.0
2019-05-10,100179.0,103000.0
2019-05-13,100357.0,102500.0
2019-05-14,100890.0,96600.0
2019-05-15,102490.0,93300.0
2019-05-16,103912.0,97400.0
2019-05-17,103912.0,102000.0
2019-05-20,104446.0,104400.0
2019-05-21,104446.0,105000.0
2019-05-22,104446.0,108000.0
2019-05-23,104001.0,100500.0
2019-05-24,102224.0,93500.0
2019-05-27,102224.0,93000.0
2019-05-28,101335.0,93600.0
2019-05-29,102401.0,93100.0
2019-05-30,102224.0,92700.0
2019-05-31,101868.0,91100.0
2019-06-03,101779.0,89800.0
2019-06-04,101868.0,84500.0
2019-06-05,103024.0,90300.0
2019-06-06,103024.0,93900.0
2019-06-07,104001.0,94000.0
2019-06-10,104535.0,91200.0
2019-06-11,104001.0,91200.0
2019-06-12,103112.0,91200.0
2019-06-13,102668.0,91700.0
2019-06-14,102668.0,93500.0
2019-06-17,101779.0,91800.0
2019-06-18,101335.0,87000.0
2019-06-19,103024.0,87800.0
2019-06-20,103112.0,88500.0
2019-06-21,101779.0,87500.0
2019-06-24,103468.0,84000.0
2019-06-25,103468.0,82000.0
2019-06-26,103912.0,78000.0
2019-06-27,102135.0,76100.0
2019-06-28,102846.0,73500.0
2019-07-01,104179.0,75000.0
2019-07-02,102935.0,75000.0
2019-07-03,102579.0,76000.0
2019-07-04,103557.0,76000.0
2019-07-05,103735.0,77000.0
2019-07-08,103112.0,79000.0
2019-07-09,103112.0,84000.0
2019-07-10,103824.0,86900.0
2019-07-11,103557.0,84500.0
2019-07-12,103112.0,81000.0
2019-07-15,101512.0,79600.0
2019-07-16,103024.0,81200.0
2019-07-17,102668.0,80800.0
2019-07-18,102046.0,79400.0
2019-07-19,103112.0,78000.0
2019-07-22,103557.0,75500.0
2019-07-23,106490.0,74000.0
2019-07-24,108446.0,74800.0
2019-07-25,109512.0,74000.0
2019-07-26,108535.0,72000.0
2019-07-29,110579.0,67000.0
2019-07-30,108890.0,62400.0
2019-07-31,108446.0,59500.0
2019-08-01,110579.0,60500.0
2019-08-02,108890.0,60500.0
2019-08-05,104890.0,56300.0
2019-08-06,106490.0,52400.0
2019-08-07,104890.0,50000.0
2019-08-08,108446.0,49000.0
2019-08-09,106846.0,52400.0
2019-08-12,106668.0,55300.0
2019-08-13,104979.0,52500.0
2019-08-14,105424.0,54600.0
2019-08-15,107557.0,53100.0
2019-08-16,108446.0,50300.0
2019-08-19,108357.0,52000.0
2019-08-20,107557.0,50500.0
2019-08-21,108801.0,51000.0
2019-08-22,112090.0,50500.0
2019-08-23,111113.0,51000.0
2019-08-26,110935.0,50700.0
2019-08-27,108890.0,50700.0
2019-08-28,108446.0,50700.0
2019-08-29,108890.0,50300.0
2019-08-30,109779.0,50500.0
2019-09-03,109335.0,54000.0
2019-09-04,108801.0,57700.0
2019-09-05,108446.0,61700.0
2019-09-06,107646.0,65000.0
2019-09-09,108979.0,69500.0
2019-09-10,108446.0,70500.0
2019-09-11,108001.0,65600.0
2019-09-12,108001.0,61800.0
2019-09-13,108801.0,57900.0
2019-09-16,109157.0,56200.0
2019-09-17,109157.0,60100.0
2019-09-18,108624.0,64300.0
2019-09-19,108001.0,60400.0
2019-09-20,106135.0,63000.0
2019-09-23,105779.0,63500.0
2019-09-24,106757.0,61000.0
2019-09-25,106401.0,60100.0
2019-09-26,105779.0,61000.0
2019-09-27,106490.0,61200.0
2019-09-30,106490.0,60000.0
2019-10-01,106579.0,60500.0
2019-10-02,104890.0,61000.0
2019-10-03,104890.0,60200.0
2019-10-04,104890.0,60000.0
2019-10-07,104001.0,60300.0
2019-10-08,104090.0,60900.0
2019-10-09,104001.0,60000.0
2019-10-10,103912.0,59600.0
2019-10-11,104890.0,60000.0
2019-10-14,104890.0,60000.0
2019-10-15,105246.0,60100.0
2019-10-16,104890.0,60000.0
2019-10-17,104001.0,60000.0
2019-10-18,104001.0,60000.0
2019-10-21,103912.0,60000.0
2019-10-22,103824.0,55800.0
2019-10-23,104090.0,53100.0
2019-10-24,104179.0,56500.0
2019-10-25,104179.0,55000.0
2019-10-28,104624.0,54700.0
2019-10-29,104712.0,54300.0
2019-10-30,106312.0,54100.0
2019-10-31,105779.0,53600.0
2019-11-01,108890.0,53400.0
2019-11-04,108179.0,52800.0
2019-11-05,108001.0,52600.0
2019-11-06,108357.0,52700.0
2019-11-07,107379.0,52200.0
2019-11-08,107112.0,51800.0
2019-11-11,105690.0,51300.0
2019-11-12,106135.0,50800.0
2019-11-13,105779.0,50200.0
2019-11-14,106046.0,50200.0
2019-11-15,106312.0,49500.0
2019-11-18,104979.0,49000.0
2019-11-19,104090.0,48700.0
2019-11-20,103112.0,48250.0
2019-11-21,102490.0,47500.0
2019-11-22,103290.0,46750.0
2019-11-25,103112.0,45650.0
2019-11-26,102401.0,45200.0
2019-11-27,102757.0,45100.0
2019-11-28,102846.0,44650.0
2019-11-29,102846.0,44250.0
2019-12-02,102224.0,43500.0
2019-12-03,102224.0,42000.0
2019-12-04,102668.0,41000.0
2019-12-05,102935.0,40300.0
2019-12-06,103024.0,39900.0
2019-12-09,103024.0,39800.0
2019-12-10,103024.0,39000.0
2019-12-11,103024.0,37800.0
2019-12-12,103112.0,37600.0
2019-12-13,103112.0,40200.0
2019-12-16,102935.0,43000.0
2019-12-17,102935.0,41800.0
2019-12-18,102935.0,39000.0
2019-12-19,102935.0,39000.0
2019-12-20,102935.0,37000.0
2019-12-23,102846.0,38500.0
2019-12-24,102668.0,38500.0
2019-12-25,102668.0,38300.0
2019-12-26,102579.0,38400.0
2019-12-27,102401.0,37700.0
2019-12-30,102224.0,37700.0
2019-12-31,102224.0,37000.0
2020-01-02,102224.0,38200.0
2020-01-03,102490.0,37000.0
2020-01-06,101779.0,37900.0
2020-01-07,101957.0,38500.0
2020-01-08,101601.0,36500.0
2020-01-09,101957.0,37000.0
2020-01-10,102046.0,36200.0
2020-01-13,102135.0,36300.0
2020-01-14,102224.0,36900.0
2020-01-15,102224.0,37000.0
2020-01-16,102224.0,37050.0
2020-01-17,102135.0,37000.0
2020-01-20,102135.0,37500.0
2020-01-21,102135.0,36900.0
2020-01-22,102135.0,37100.0
2020-01-30,102135.0,37000.0
2020-01-31,102046.0,37000.0
2020-02-03,102046.0,35500.0
2020-02-04,102046.0,36450.0
2020-02-05,101779.0,37500.0
2020-02-06,101690.0,37800.0
2020-02-07,101690.0,37450.0
2020-02-10,101068.0,37500.0
2020-02-11,100801.0,40100.0
2020-02-12,99557.0,42900.0
2020-02-13,99912.0,45900.0
2020-02-14,97779.0,49100.0
2020-02-17,96001.0,49500.0
2020-02-18,92890.0,50400.0
2020-02-19,93335.0,51000.0
2020-02-20,97779.0,50000.0
2020-02-21,97690.0,50200.0
2020-02-24,95379.0,49000.0
2020-02-25,95112.0,49300.0
2020-02-26,94135.0,52700.0
2020-02-27,93868.0,56300.0
2020-02-28,93690.0,60200.0
2020-03-02,93690.0,64400.0
2020-03-03,93779.0,68900.0
2020-03-04,93779.0,73700.0
2020-03-05,93868.0,78800.0
2020-03-06,93335.0,83000.0
2020-03-09,86846.0,77200.0
2020-03-10,86846.0,71800.0
2020-03-11,86223.0,66800.0
2020-03-12,81601.0,71400.0
2020-03-13,82223.0,75200.0
2020-03-16,82223.0,70000.0
2020-03-17,78668.0,65100.0
2020-03-18,79112.0,60600.0
2020-03-19,78845.0,56400.0
2020-03-20,73334.0,52500.0
2020-03-23,68268.0,48850.0
2020-03-24,63556.0,45450.0
2020-03-25,68001.0,48600.0
2020-03-26,72712.0,52000.0
2020-03-27,77157.0,55000.0
2020-03-30,72356.0,51200.0
2020-03-31,74134.0,47650.0
2020-04-01,76445.0,49600.0
2020-04-03,80890.0,49700.0
2020-04-06,86490.0,51100.0
2020-04-07,86490.0,51800.0
2020-04-08,83557.0,50500.0
2020-04-09,85334.0,51000.0
2020-04-10,84446.0,49800.0
2020-04-13,85334.0,50700.0
2020-04-14,84979.0,49750.0
2020-04-15,85334.0,51600.0
2020-04-16,85246.0,55200.0
2020-04-17,85423.0,59000.0
2020-04-20,85512.0,61500.0
2020-04-21,82668.0,57500.0
2020-04-22,82223.0,61000.0
2020-04-23,82668.0,60200.0
2020-04-24,82668.0,58700.0
2020-04-27,81779.0,55500.0
2020-04-28,81779.0,57000.0
2020-04-29,81690.0,56800.0
2020-05-04,81601.0,54500.0
2020-05-05,82401.0,53500.0
2020-05-06,84446.0,53500.0
2020-05-07,85334.0,54700.0
2020-05-08,86668.0,54900.0
2020-05-11,86668.0,55000.0
2020-05-12,86223.0,55700.0
2020-05-13,84446.0,55000.0
2020-05-14,85334.0,54900.0
2020-05-15,86223.0,54800.0
2020-05-18,85779.0,58600.0
2020-05-19,85779.0,61600.0
2020-05-20,85868.0,63000.0
2020-05-21,87112.0,61200.0
2020-05-22,85690.0,59000.0
2020-05-25,86312.0,59900.0
2020-05-26,86134.0,59500.0
2020-05-27,86134.0,58400.0
2020-05-28,86223.0,58200.0
2020-05-29,86223.0,58200.0
2020-06-01,86401.0,58500.0
2020-06-02,85957.0,57900.0
2020-06-03,86046.0,57600.0
2020-06-04,85334.0,57800.0
2020-06-05,84446.0,57800.0
2020-06-08,85334.0,58300.0
2020-06-09,85512.0,57700.0
2020-06-10,84979.0,57600.0
2020-06-11,82668.0,56000.0
2020-06-12,81601.0,54800.0
2020-06-15,79112.0,53000.0
2020-06-16,83023.0,54200.0
2020-06-17,81690.0,53500.0
2020-06-18,80890.0,54000.0
2020-06-19,86490.0,54100.0
2020-06-22,86134.0,54000.0
2020-06-23,83734.0,54700.0
2020-06-24,84179.0,54000.0
2020-06-25,83023.0,54000.0
2020-06-26,81334.0,54000.0
2020-06-29,79112.0,52000.0
2020-06-30,79112.0,51400.0
2020-07-01,80890.0,53000.0
2020-07-02,79912.0,53400.0
2020-07-03,80179.0,53600.0
2020-07-06,81245.0,53900.0
2020-07-07,80890.0,53500.0
2020-07-08,80712.0,53000.0
2020-07-09,80890.0,55000.0
2020-07-10,81245.0,54900.0
2020-07-13,81157.0,54200.0
2020-07-14,81157.0,57900.0
2020-07-15,80445.0,59600.0
2020-07-16,82668.0,58800.0
2020-07-17,81334.0,58300.0
2020-07-20,80179.0,58000.0
2020-07-21,80179.0,58000.0
2020-07-22,79823.0,54000.0
2020-07-23,80001.0,53000.0
2020-07-24,78223.0,49600.0
2020-07-27,75557.0,46150.0
2020-07-28,75734.0,49300.0
2020-07-29,74223.0,46500.0
2020-07-30,75645.0,47000.0
2020-07-31,77779.0,45900.0
2020-08-03,77868.0,47000.0
2020-08-04,78223.0,47500.0
2020-08-05,77334.0,47500.0
2020-08-06,77779.0,47600.0
2020-08-07,77779.0,47500.0
2020-08-10,78401.0,49250.0
2020-08-11,77779.0,49900.0
2020-08-12,77690.0,51800.0
2020-08-13,78223.0,51000.0
2020-08-14,77690.0,50000.0
2020-08-17,77957.0,50000.0
2020-08-18,76890.0,49100.0
2020-08-19,76890.0,49800.0
2020-08-20,76445.0,48600.0
2020-08-21,76534.0,48300.0
2020-08-24,79112.0,48700.0
2020-08-25,80890.0,49800.0
2020-08-26,80890.0,50300.0
2020-08-27,80890.0,51000.0
2020-08-28,79912.0,52900.0
2020-08-31,80001.0,52000.0
2020-09-01,82401.0,51500.0
2020-09-03,84001.0,50700.0
2020-09-04,83557.0,50500.0
2020-09-07,81334.0,50000.0
2020-09-08,80445.0,50100.0
2020-09-09,80445.0,50000.0
2020-09-10,80445.0,49200.0
2020-09-11,80979.0,49000.0
2020-09-14,82757.0,49900.0
2020-09-15,84446.0,49700.0
2020-09-16,84890.0,49500.0
2020-09-17,83557.0,49400.0
2020-09-18,83557.0,49200.0
2020-09-21,85334.0,49000.0
2020-09-22,84090.0,49000.0
2020-09-23,84001.0,49000.0
2020-09-24,82668.0,48900.0
2020-09-25,82490.0,48300.0
2020-09-28,82490.0,48250.0
2020-09-29,81334.0,47600.0
2020-09-30,81334.0,47000.0
2020-10-01,82223.0,48500.0
2020-10-02,83557.0,47800.0
2020-10-05,82934.0,47800.0
2020-10-06,81601.0,47600.0
2020-10-07,82223.0,47700.0
2020-10-08,82045.0,47400.0
2020-10-09,83201.0,47600.0
2020-10-12,83468.0,44750.0
2020-10-13,83645.0,44000.0
2020-10-14,84446.0,43800.0
2020-10-15,86668.0,44750.0
2020-10-16,86757.0,45700.0
2020-10-19,86846.0,45000.0
2020-10-20,86934.0,44900.0
2020-10-21,86490.0,45000.0
2020-10-22,88979.0,45000.0
2020-10-23,92446.0,45050.0
2020-10-26,93423.0,44800.0
2020-10-27,93957.0,44800.0
2020-10-28,89068.0,44250.0
2020-10-29,89512.0,44500.0
2020-10-30,94668.0,44900.0
2020-11-02,94668.0,44800.0
2020-11-03,92801.0,44500.0
2020-11-04,92001.0,44900.0
2020-11-05,92890.0,44300.0
2020-11-06,93423.0,44800.0
2020-11-09,94312.0,45500.0
2020-11-10,93868.0,45400.0
2020-11-11,94046.0,45400.0
2020-11-12,94935.0,45000.0
2020-11-13,95468.0,44500.0
2020-11-16,90668.0,44800.0
2020-11-17,94223.0,44600.0
2020-11-18,93246.0,44200.0
2020-11-19,92446.0,44200.0
2020-11-20,92268.0,44900.0
2020-11-23,92268.0,44700.0
2020-11-24,92446.0,44300.0
2020-11-25,93868.0,44300.0
2020-11-26,94312.0,44100.0
2020-11-27,93512.0,44100.0
2020-11-30,92357.0,44100.0
2020-12-01,93335.0,47150.0
2020-12-02,93335.0,49400.0
2020-12-03,94046.0,48900.0
2020-12-04,94046.0,47400.0
2020-12-07,94046.0,46000.0
2020-12-08,93335.0,46750.0
2020-12-09,94223.0,45900.0
2020-12-10,93246.0,45400.0
2020-12-11,94935.0,44700.0
